molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL101311,CHEMBL101311,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,,6.7,1,6.7,6.7,Ki,F,assay format,other,8,H,,
CHEMBL103667,CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,DORAMAPIMOD,6.26,5,6.08,7.39,Kd,B,single protein format,single_protein,8;9,D;H,2005;2011,2
CHEMBL1077317,CHEMBL1077317,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/N4CNc5c(NC6CC6)ncnc54)c3)cc(C(F)(F)F)c2)cn1,,6.96,2,6.32,7.6,IC50,B,assay format;single protein format,mixed,8;9,D;H,2010,
CHEMBL1081312,CHEMBL1081312,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,,7.8,3,7.75,8.7,IC50;Ki,B;F,assay format;single protein format,mixed,8,H,2008,
CHEMBL1084268,CHEMBL1084268,CCn1cnc2c(Nc3ccc(P(=O)(O)CP(=O)(O)O)cc3)nc([C@H]3CC[C@H](N)CC3)nc21,,7.17,1,7.17,7.17,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1085511,CHEMBL1085511,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,,7.4,1,7.4,7.4,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1087650,CHEMBL1087650,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,,6.25,1,6.25,6.25,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL1088240,CHEMBL1088240,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,,9.4,1,9.4,9.4,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1090672,CHEMBL1090672,COc1ccccc1/C=C/c1nc2ccccc2c(=O)[nH]1,,6.32,1,6.32,6.32,IC50,B,single protein format,single_protein,9,D,2019,
CHEMBL1092754,CHEMBL1092754,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,,8.01,1,8.01,8.01,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1092926,CHEMBL1092926,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,,7.1,1,7.1,7.1,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1097700,CHEMBL1097700,CNc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\[C@@H](C)[C@H](C)OC2=O,,6.67,1,6.67,6.67,IC50,B,single protein format,single_protein,9,D,2009,
CHEMBL111339,CHEMBL111339,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,,7.52,1,7.52,7.52,IC50,B,single protein format,single_protein,9,D,2009,
CHEMBL1163016,CHEMBL1163016,CC1(C)CC(NC(=O)c2cccc(-c3cc4nccc(Nc5cccc(O)c5)n4n3)c2)CC(C)(C)N1[O],,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1164180,CHEMBL1164180,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1,,6.1,1,6.1,6.1,Ki,F,assay format,other,8,H,,
CHEMBL1164265,CHEMBL1164265,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3c(F)ccc(F)c3Cl)CCN4)cn2)CC1,,7.0,1,7.0,7.0,Ki,F,assay format,other,8,H,,
CHEMBL1165511,CHEMBL1165511,Fc1ccc(C(Cl)Cn2ncc3c(Nc4cccc(F)c4)ncnc32)cc1,,6.140000000000001,2,6.12,6.16,Ki,B,assay format,other,9,D,2010,
CHEMBL1169705,CHEMBL1169705,Cc1ccc(C(=O)Nc2ccc(CN3CCCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.43,2,6.97,7.89,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1169875,CHEMBL1169875,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1C#Cn1cnc2c(NC3CC3)ncnc21,,6.9,2,6.28,7.52,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1169876,CHEMBL1169876,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)on2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,,7.64,1,7.64,7.64,IC50,B,single protein format,single_protein,9,D,2010,
CHEMBL1169881,CHEMBL1169881,Cc1ccc(C(=O)Nc2ccc(OC3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.56,2,7.08,8.04,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1169882,CHEMBL1169882,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5ccccn45)c3)cc2C(F)(F)F)CC1,,7.22,2,6.8,7.64,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1170077,CHEMBL1170077,Cc1ccc(C(=O)Nc2ccc(CN3CCNCC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.58,2,7.31,7.85,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1170078,CHEMBL1170078,Cc1ccc(C(=O)Nc2ccc(CN3CCNC(C)C3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.220000000000001,2,6.78,7.66,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1170747,CHEMBL1170747,NCc1ccc(-c2cn3c(-c4cn[nH]c4)cnc3cn2)cc1,,6.62,1,6.62,6.62,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1170749,CHEMBL1170749,OCc1ccc(-c2cn3c(-c4cn[nH]c4)cnc3cn2)cc1,,6.52,1,6.52,6.52,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1171038,CHEMBL1171038,Cc1ccc(C(=O)Nc2cc(-n3cnc(CN4CCCC4)c3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.155,2,6.73,7.58,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171043,CHEMBL1171043,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C(C)C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,6.955,2,6.66,7.25,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171044,CHEMBL1171044,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.4350000000000005,2,7.15,7.72,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171045,CHEMBL1171045,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCF)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,6.955,2,6.6,7.31,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171085,CHEMBL1171085,Cc1ccc(C(=O)Nc2cc(-n3ccnc3CN(C)C)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.0649999999999995,2,6.78,7.35,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171086,CHEMBL1171086,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,8.425,4,7.25,8.85,IC50,B,protein format;single protein format,mixed,9,D,2010;2015,
CHEMBL1171247,CHEMBL1171247,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(c1)OCC(=O)N2,,7.165,2,6.95,7.38,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171280,CHEMBL1171280,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)on2)cc1C#Cn1cnc2c(NC3CC3)cccc21,,7.0,2,6.45,7.55,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171281,CHEMBL1171281,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.550000000000001,2,7.05,8.05,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171282,CHEMBL1171282,Cc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.155,2,6.69,7.62,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171283,CHEMBL1171283,Cc1ccc(C(=O)Nc2ccc(CN3CCOCC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,6.640000000000001,2,6.17,7.11,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171432,CHEMBL1171432,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,,7.635,2,7.35,7.92,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171473,CHEMBL1171473,Cc1ccc(C(=O)Nc2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.43,2,7.04,7.82,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171479,CHEMBL1171479,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ccc2c1,,7.255,2,6.79,7.72,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171532,CHEMBL1171532,c1n[nH]cc1-c1cnc2ncc(-c3cn[nH]c3)n2c1,,6.36,1,6.36,6.36,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1171657,CHEMBL1171657,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]cnc2c1,,7.175,2,6.6,7.75,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171658,CHEMBL1171658,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]c(=O)[nH]c2c1,,7.5649999999999995,2,6.97,8.16,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171679,CHEMBL1171679,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/n4cnc5c(N)ncnc54)c3)cc(C(F)(F)F)c2)cn1,,7.605,2,6.41,8.8,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171835,CHEMBL1171835,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncccn12,,6.675000000000001,2,6.19,7.16,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171836,CHEMBL1171836,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,,8.345,2,8.05,8.64,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1171837,CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,PONATINIB,9.0,23,7.4,9.52,IC50;Kd,B,assay format;cell-based format;protein format;single protein format;subcellular format,mixed,8;9,D;H,2010;2013;2017;2020;2022,4
CHEMBL1171960,CHEMBL1171960,N#Cc1c(N)nc(SCC(=O)c2ccccc2)c(C#N)c1-c1ccsc1,,6.54,1,6.54,6.54,IC50,B,cell-based format,cell_based,9,D,2010,
CHEMBL1172004,CHEMBL1172004,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,,7.595,2,7.34,7.85,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1172397,CHEMBL1172397,Cc1ccc(C(=O)Nc2cc(-n3ccnc3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2c(N)cccn12,,8.64,1,8.64,8.64,IC50,B,single protein format,single_protein,9,D,2010,
CHEMBL1172585,CHEMBL1172585,CC(=O)Nc1cccn2c(C#Cc3cc(C(=O)Nc4cc(-n5ccnc5)cc(C(F)(F)F)c4)ccc3C)cnc12,,8.19,1,8.19,8.19,IC50,B,single protein format,single_protein,9,D,2010,
CHEMBL1172586,CHEMBL1172586,Cc1ccc(C(=O)Nc2cc(-n3ccnc3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,,7.285,2,6.99,7.58,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1172718,CHEMBL1172718,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,,7.8549999999999995,2,7.09,8.62,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1172719,CHEMBL1172719,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C3CC3)c2)cc1C#Cc1cnc2cccnn12,,7.715,2,7.15,8.28,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1172720,CHEMBL1172720,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,,6.859999999999999,2,6.0,7.72,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1173200,CHEMBL1173200,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1CCc1cnc2cccnn12,,7.109999999999999,2,6.5,7.72,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1173201,CHEMBL1173201,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1/C=C/c1cnc2cccnn12,,6.77,2,6.27,7.27,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1173352,CHEMBL1173352,Cc1ccc(C(=O)Nc2ccc(CN3CCNCC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,,8.195,2,7.75,8.64,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1173423,CHEMBL1173423,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,,7.475,2,7.44,7.51,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1173424,CHEMBL1173424,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,,7.205,2,7.02,7.39,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1173498,CHEMBL1173498,CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,,7.295,2,7.21,7.38,IC50,B,protein format;single protein format,mixed,9,D,2010,
CHEMBL1173655,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,AFATINIB,6.24,21,6.06,6.64,Kd,B,single protein format,single_protein,8;9,D;H,2011;2023,4
CHEMBL118130,CHEMBL118130,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,6.62,1,6.62,6.62,IC50,B,single protein format,single_protein,8,H,1997,
CHEMBL536983,CHEMBL1188651,Cc1ccc(NC(O)c2ccc(CN3CC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,,6.85,1,6.85,6.85,IC50,B,cell-based format,cell_based,9,D,2007,
CHEMBL538337,CHEMBL1189267,Cc1ccc(NC(O)c2ccc(CN3CC[C@@H](CN(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,,7.5,1,7.5,7.5,IC50,B,cell-based format,cell_based,9,D,2007,
CHEMBL119385,CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,NEFLAMAPIMOD,6.105,2,6.06,6.15,Kd,B,single protein format,single_protein,9,D,2005,2
CHEMBL120077,CHEMBL120077,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,,7.66,1,7.66,7.66,IC50,B,single protein format,single_protein,9,D,2005,
CHEMBL121190,CHEMBL121190,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,,6.39,1,6.39,6.39,IC50,B,single protein format,single_protein,8,H,1997,
CHEMBL1213120,CHEMBL1213120,CC(C)n1nc(C#Cc2cccc(O)c2)c2c(N)ncnc21,,8.1,2,8.1,8.1,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL1214141,CHEMBL1214141,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,,7.0600000000000005,6,6.87,9.01,IC50,B,assay format;single protein format,mixed,8;9,D;H,2010;2012,
CHEMBL1214142,CHEMBL1214142,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(Nc3ccccc3)nc2N(C)C1=O,,6.87,3,6.69,6.89,IC50,B,assay format;single protein format,mixed,8;9,D;H,2010,
CHEMBL1214200,CHEMBL1214200,Cc1nc(Nc2ncc(/C=C/c3ccc(O)cc3)s2)cc(N2CCN(CCO)CC2)n1,,7.18,1,7.18,7.18,IC50,B,assay format,other,9,D,2010,
CHEMBL1214254,CHEMBL1214254,COc1ccc(Nc2ncnc(-c3cccnc3Nc3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)n2)cc1,,7.48,2,7.48,7.48,IC50,B,assay format,other,9,D,2010,
CHEMBL121954,CHEMBL121954,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,6.58,1,6.58,6.58,IC50,B,single protein format,single_protein,8,H,1997,
CHEMBL122068,CHEMBL122068,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,,6.39,1,6.39,6.39,IC50,B,single protein format,single_protein,8,H,1997,
CHEMBL1221411,CHEMBL1221411,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(NC(=O)CN)c3)nc21,,10.7,1,10.7,10.7,Ki,B,single protein format,single_protein,8,H,2010,
CHEMBL122182,CHEMBL122182,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,6.82,1,6.82,6.82,IC50,B,single protein format,single_protein,8,H,1997,
CHEMBL1223343,CHEMBL1223343,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccc(N)c3)nc21,,8.1,1,8.1,8.1,Ki,B,single protein format,single_protein,8,H,2010,
CHEMBL1223344,CHEMBL1223344,Cn1c(=O)c(-c2ccccc2Cl)cc2cnc(NCc3cccc(N)c3)nc21,,7.22,1,7.22,7.22,Ki,B,single protein format,single_protein,8,H,2010,
CHEMBL1223411,CHEMBL1223411,Cn1c(=O)c(-c2c(F)cccc2F)cc2cnc(NCc3cccc(N)c3)nc21,,7.4,1,7.4,7.4,Ki,B,single protein format,single_protein,8,H,2010,
CHEMBL1223412,CHEMBL1223412,Cn1c(=O)c(-c2ccccc2Br)cc2cnc(NCc3cccc(N)c3)nc21,,7.4,1,7.4,7.4,Ki,B,single protein format,single_protein,8,H,2010,
CHEMBL1223413,CHEMBL1223413,CSc1cccc(CNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,,7.16,1,7.16,7.16,Ki,B,single protein format,single_protein,8,H,2010,
CHEMBL1223481,CHEMBL1223481,CCCCCCNc1cccc(CNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,,6.05,1,6.05,6.05,Ki,B,single protein format,single_protein,8,H,2010,
CHEMBL1223482,CHEMBL1223482,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccc(NC(=O)CN)c3)nc21,,7.7,1,7.7,7.7,Ki,B,single protein format,single_protein,8,H,2010,
CHEMBL1223483,CHEMBL1223483,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccc(C(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3)nc21,,7.7,1,7.7,7.7,Ki,B,single protein format,single_protein,8,H,2010,
CHEMBL1230020,CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,PLX-4720,6.3149999999999995,4,6.03,6.7,Kd,B,single protein format,single_protein,8,H,2011,
CHEMBL1230609,CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,FORETINIB,7.325,16,6.51,8.4,Kd,B,single protein format;subcellular format,mixed,8;9,D;H,2011;2017,2
CHEMBL1230790,CHEMBL1230790,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,,7.16,1,7.16,7.16,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1233881,CHEMBL1233881,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,,6.619999999999999,2,6.47,6.77,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1233882,CHEMBL1233882,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,,7.115,2,6.85,7.38,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1235103,CHEMBL1235103,COc1ccccc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12,,7.7,1,7.7,7.7,Ki,B,single protein format,single_protein,9,D,2019,
CHEMBL1236871,CHEMBL1236871,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(C(N)=O)n1C,,7.9399999999999995,2,7.44,8.44,IC50,B,protein format;single protein format,mixed,9,D,2011,
CHEMBL1240544,CHEMBL1240544,C[C@@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,,6.16,1,6.16,6.16,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1240553,CHEMBL1240553,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,,6.0,1,6.0,6.0,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1240554,CHEMBL1240554,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,,6.07,1,6.07,6.07,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1240565,CHEMBL1240565,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,,6.51,1,6.51,6.51,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241270,CHEMBL1241270,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,,6.25,1,6.25,6.25,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241271,CHEMBL1241271,Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,,6.63,1,6.63,6.63,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241299,CHEMBL1241299,Cn1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,,6.96,1,6.96,6.96,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241300,CHEMBL1241300,COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,,6.11,1,6.11,6.11,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241301,CHEMBL1241301,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,,6.28,1,6.28,6.28,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241473,CHEMBL1241473,COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC,,6.9,1,6.9,6.9,Ki,F,assay format,other,8,H,,
CHEMBL1241481,CHEMBL1241481,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,,7.0,1,7.0,7.0,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241482,CHEMBL1241482,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2Cc1ocnc1-c1ccccc1,,6.25,1,6.25,6.25,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241483,CHEMBL1241483,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,,6.25,1,6.25,6.25,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241484,CHEMBL1241484,CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,,8.26,1,8.26,8.26,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241485,CHEMBL1241485,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,,6.58,1,6.58,6.58,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241487,CHEMBL1241487,Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,,6.95,1,6.95,6.95,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241489,CHEMBL1241489,CC(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,,7.140000000000001,2,7.12,7.16,IC50;Ki,B,single protein format,single_protein,9,D,2012;2017,
CHEMBL1241490,CHEMBL1241490,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,,6.27,1,6.27,6.27,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241491,CHEMBL1241491,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,,6.05,1,6.05,6.05,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241578,CHEMBL1241578,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,,8.34,2,7.68,9.0,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241579,CHEMBL1241579,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,,6.89,1,6.89,6.89,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241580,CHEMBL1241580,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1,,7.5,1,7.5,7.5,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241581,CHEMBL1241581,COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,,7.58,1,7.58,7.58,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241674,CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,,6.92,13,6.0,7.31,IC50;Kd,B,single protein format,single_protein,8,H,2008;2011,
CHEMBL1241676,CHEMBL1241676,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,,8.92,1,8.92,8.92,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL1241677,CHEMBL1241677,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,,6.3,1,6.3,6.3,IC50,B,single protein format,single_protein,8,H,2008,
