molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL3289009,CHEMBL3289009,O=C1CSc2cc(Nc3cc(C(F)(F)F)ccn3)ccc2N1,,7.46,1,7.46,7.46,IC50,B,assay format,other,9,D,2014,
CHEMBL3289010,CHEMBL3289010,O=C1CCCc2cc(Nc3cc(C(F)(F)F)ccn3)ccc2N1,,7.3,1,7.3,7.3,IC50,B,assay format,other,9,D,2014,
CHEMBL3319301,CHEMBL3319301,CC(C)(C)C(=O)NC1=NN(C(=O)C(C)(C)C)C(CNS(C)(=O)=O)(c2ccccc2)S1,,7.36,1,7.36,7.36,IC50,B,single protein format,single_protein,9,D,2014,
CHEMBL3319302,CHEMBL3319302,CC(C)(C)C(=O)NC1=NN(C(=O)C(C)(C)C)C(CCNS(C)(=O)=O)(c2ccccc2)S1,,6.92,1,6.92,6.92,IC50,B,single protein format,single_protein,9,D,2014,
CHEMBL3319303,CHEMBL3319303,CCC(=O)N1N=C(NC(=O)C(C)(C)C)SC1(CCNS(C)(=O)=O)c1ccccc1,,7.075,2,6.96,7.19,IC50,B,single protein format,single_protein,9,D,2014,
CHEMBL3319304,CHEMBL3319304,CC(C)C(=O)N1N=C(NC(=O)C(C)(C)C)SC1(CCNS(C)(=O)=O)c1ccccc1,,7.140000000000001,2,6.96,7.32,IC50,B,single protein format,single_protein,9,D,2014,
CHEMBL3356912,CHEMBL3356912,CC(C)CC(=O)NC1=NN(C(=O)CC(C)C)C(C)(c2ccccc2)S1,,6.28,1,6.28,6.28,IC50,B,single protein format,single_protein,9,D,2014,
CHEMBL3402336,CHEMBL3402336,CC(=O)N1N=C(c2cc(F)ccc2F)SC12COc1ccccc12,,6.61,1,6.61,6.61,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3402337,CHEMBL3402337,CC(=O)N1N=C(c2cc(F)ccc2F)SC12CCOc1ccccc12,,6.86,1,6.86,6.86,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3402340,CHEMBL3402340,CC(=O)N1N=C(c2cc(F)ccc2F)SC12CCNc1ccccc12,,6.75,1,6.75,6.75,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3402343,CHEMBL3402343,CCC(=O)N1N=C(c2cc(F)ccc2F)SC12CCOc1ccccc12,,6.34,1,6.34,6.34,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3402346,CHEMBL3402346,O=C(CO)N1N=C(c2cc(F)ccc2F)SC12CCOc1ccccc12,,6.21,1,6.21,6.21,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3402347,CHEMBL3402347,COCC(=O)N1N=C(c2cc(F)ccc2F)SC12CCOc1ccccc12,,6.18,1,6.18,6.18,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3402350,CHEMBL3402350,NCCCC(=O)N1N=C(c2cc(F)ccc2F)SC12CCOc1ccccc12,,6.47,1,6.47,6.47,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3402351,CHEMBL3402351,CNCCCC(=O)N1N=C(c2cc(F)ccc2F)SC12CCOc1ccccc12,,6.43,1,6.43,6.43,EC50,B,cell-based format,cell_based,9,D,2015,
