molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5196495,CHEMBL5196495,CC(C)c1ccc(N2C[C@H](CS(C)(=O)=O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,9.26,4,6.3,9.7,IC50,B,cell-based format,cell_based,9,D,2022;2023,
CHEMBL5196498,CHEMBL5196498,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,7.48,1,7.48,7.48,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5197154,CHEMBL5197154,CN1CCC(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ccc4c3)cc2)CC1,,8.92,1,8.92,8.92,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5197545,CHEMBL5197545,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1,,9.870000000000001,2,9.82,9.92,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL519757,CHEMBL519757,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccc(CNCc6ccccc6)o5)cc34)cc2Cl)c1,,7.27,1,7.27,7.27,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL5197952,CHEMBL5197952,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(F)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1,,6.8,2,6.05,7.55,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5198314,CHEMBL5198314,CCS(=O)(=O)n1cc(-c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3OC)ncc2Cl)c2ccccc21,,8.25,3,7.46,8.25,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5198368,CHEMBL5198368,CC1=NNC2=NC(=O)NC(c3ccccc3Br)C12,,7.05,1,7.05,7.05,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5198424,CHEMBL5198424,Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,,8.52,1,8.52,8.52,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5198433,CHEMBL5198433,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,,7.135,2,6.47,7.8,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5198664,CHEMBL5198664,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccc2[nH]ccc2c1,,6.74,2,6.71,6.77,IC50,B,assay format,other,9,D,2017,
CHEMBL5198809,CHEMBL5198809,Brc1cccc(Nc2ncnc3c2[nH]c2ccccc23)c1,,7.14,1,7.14,7.14,IC50,B,cell membrane format,other,9,D,2022,
CHEMBL5198812,CHEMBL5198812,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3ccccc3)C4)cc2)CC1,,9.05,1,9.05,9.05,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5198920,CHEMBL5198920,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N(C)CCN(C)C)cc3OC)nc3[nH]ccc23)CC1,,8.11,1,8.11,8.11,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5198992,CHEMBL5198992,COCC1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1,,7.68,2,7.4,7.96,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5199106,CHEMBL5199106,COc1cc2ncnc3c2cc1OCCOCCOc1cc(ccc1Cl)N3,,6.31,1,6.31,6.31,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5199122,CHEMBL5199122,CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,,6.55,1,6.55,6.55,IC50,B,cell-based format,cell_based,9,D,2022,
