molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL3221569,CHEMBL3221569,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.975,2,7.77,8.18,IC50,B,single protein format,single_protein,9,D,2011,,668.3260000000001,9.20634,95.15,4,5,17,5,4,0.425,0.08424758727001859
CHEMBL3221289,CHEMBL3221289,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.965,2,7.73,8.2,IC50,B,single protein format,single_protein,9,D,2011,,661.9350000000002,9.33314,95.15,4,5,19,5,4,0.4523809523809524,0.07516669213017546
CHEMBL3604283,CHEMBL3604283,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc(CNc3ccc4[nH]ccc4c3)cc1)C2,,7.955,2,7.95,7.96,IC50,B,single protein format,single_protein,9,D,2015,,593.7680000000004,6.953300000000008,78.97999999999999,3,6,12,7,4,0.40540540540540543,0.12186884235935373
CHEMBL3604335,CHEMBL3604335,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc3[nH]ccc3c1)C2,,7.93,2,7.92,7.94,IC50,B,single protein format,single_protein,9,D,2015,,488.6280000000004,5.341200000000005,66.94999999999999,2,5,9,6,3,0.4666666666666667,0.31435323129215265
CHEMBL322994,CHEMBL322994,O=C(c1ccc(CNc2c3c(nc4cccc(Cl)c24)CCCCC3)s1)C(F)(F)F,,7.92,1,7.92,7.92,IC50,B,single protein format,single_protein,9,D,2001,,438.9020000000002,6.575700000000003,41.99,1,4,4,4,3,0.3333333333333333,0.36944177330334277
CHEMBL2393226,CHEMBL2393226,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.915,2,7.87,7.96,IC50,B,single protein format,single_protein,9,D,2011,,682.3530000000001,9.596439999999998,95.15,4,5,18,5,4,0.43902439024390244,0.07848832572849068
CHEMBL2393106,CHEMBL2393106,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.890000000000001,2,7.87,7.91,IC50,B,single protein format,single_protein,9,D,2011,,612.218,7.645940000000007,95.15,4,5,13,5,4,0.3611111111111111,0.1165211944292377
CHEMBL606538,CHEMBL606538,C=CCOc1ccc(/C=N/[C@@]23CC(C)=C[C@@H](Cc4[nH]c(=O)ccc42)/C3=C\C)cc1,,7.86,1,7.86,7.86,IC50,B,single protein format,single_protein,9,D,2009,,386.49500000000006,4.722700000000004,54.449999999999996,1,3,5,4,2,0.28,0.5969324628104986
CHEMBL109105,CHEMBL109105,OC(O)(CCCCCNc1c2c(nc3ccccc13)CCCCC2)C(F)(F)F,,7.85,1,7.85,7.85,IC50,B,single protein format,single_protein,9,D,2001,,396.45300000000026,4.719200000000003,65.38,3,4,7,3,2,0.5714285714285714,0.35999112666990746
CHEMBL3604336,CHEMBL3604336,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCC(=O)Nc1ccc3[nH]ccc3c1)C2,,7.825,2,7.82,7.83,IC50,B,single protein format,single_protein,9,D,2015,,501.62700000000035,4.9009000000000045,86.82,3,5,8,6,3,0.43333333333333335,0.3019253341423147
CHEMBL3604349,CHEMBL3604349,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(Cc1ccc(Br)cc1)C2,,7.8,1,7.8,7.8,IC50,B,single protein format,single_protein,9,D,2015,,442.3530000000001,4.183200000000003,41.93,1,4,3,5,2,0.391304347826087,0.7247208773370419
