molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5751847,CHEMBL5751847,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(N)=NO)C5)ncc3F)cc2n1C(C)(C)C,,7.57,1,7.57,7.57,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5754925,CHEMBL5754925,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](O)CN(C)C)C5)ncc3F)cc2n1C1CC1,,6.43,1,6.43,6.43,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5755607,CHEMBL5755607,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN=C(N)N)C5)ncc3F)cc2n1C(C)C,,7.71,3,6.17,7.82,IC50,B,single protein format,single_protein,9,D,2020;2021,
CHEMBL5757792,CHEMBL5757792,C=C(CCN(C)C)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,,6.5,1,6.5,6.5,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5758951,CHEMBL5758951,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCC(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C,,7.73,1,7.73,7.73,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5759958,CHEMBL5759958,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCCC1,,6.71,1,6.71,6.71,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5760424,CHEMBL5760424,C#CN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)C1,,6.96,1,6.96,6.96,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL576048,CHEMBL576048,Cc1cnc(Nc2ccc(Cl)cc2F)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,,6.5,1,6.5,6.5,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL576257,CHEMBL576257,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,,7.52,1,7.52,7.52,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL5762588,CHEMBL5762588,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C1CC1,,6.25,1,6.25,6.25,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5763252,CHEMBL5763252,CN1CCC(OCc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1,,6.76,1,6.76,6.76,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5763679,CHEMBL5763679,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN4CCOCC4)C5)ncc3F)cc2n1C(C)C,,7.51,1,7.51,7.51,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL57639,CHEMBL57639,O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCNC2=O,,6.28,1,6.28,6.28,IC50,B,single protein format,single_protein,8,H,2003,
CHEMBL5765752,CHEMBL5765752,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C1CCC1,,6.53,1,6.53,6.53,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5765852,CHEMBL5765852,CCN1CCC(COc2ccc(Nc3cc(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)c(F)cn3)nc2)CC1,,7.61,1,7.61,7.61,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL576683,CHEMBL576683,Cc1cnc(Nc2cccc3c2OC(F)(F)O3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,,6.77,1,6.77,6.77,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL577193,CHEMBL577193,Cc1cnc(Nc2ccccc2)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,,6.54,1,6.54,6.54,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL5772567,CHEMBL5772567,CCOP(=O)(CCN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1)OCC,,7.23,1,7.23,7.23,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5774332,CHEMBL5774332,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C,,7.99,1,7.99,7.99,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5774473,CHEMBL5774473,C#CCN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)C1,,6.96,1,6.96,6.96,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5774515,CHEMBL5774515,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)OCCN(C)C)C5)ncc3F)cc2n1C1CC1,,6.46,1,6.46,6.46,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5774696,CHEMBL5774696,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N)C5)ncc3F)cc2n1C1CC1,,6.68,1,6.68,6.68,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5775091,CHEMBL5775091,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCS(C)(=O)=NC#N)C5)ncc3F)cc2n1C(C)C,,7.63,1,7.63,7.63,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5775776,CHEMBL5775776,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CC=C(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C,,7.5,1,7.5,7.5,IC50,B,single protein format,single_protein,9,D,2020,
